,pickup_loc,dropoff_loc,x_ij
527,dr5ru4q,dr5ru76,0.9779139650647217
528,dr5ru63,dr5rksk,0.004804752887159513
529,dr5ru60,dr5ru0j,0.9876821770077581
530,dr5ru4x,dr72h9e,0.45928155084951944
531,dr5ru63,dr5rsk1,0.13660839002621938
532,dr5ru4x,dr5rsqs,0.15608597077168995
533,dr5ru63,dr5rm45,1.5786959666563614e-09
534,dr5ru60,dr5ref4,0.018176433821674363
535,dr5ru68,dr5rujh,0.8956687768809988
536,dr5ru63,dr5reu4,0.475482641234077
537,dr5ru60,dr72mwq,0.05298363240606273
538,dr5ru61,dr5rs48,0.4698283683010526
539,dr5ru4q,dr72j0n,0.029922942941362017
540,dr5ru4q,dr5rk64,0.0025140744041496506
541,dr5ru4x,dr5rshb,0.051913783487045076
542,dr5ru4q,dr5rumd,0.8996757924914113
543,dr5ru60,dr5rum6,0.7292342076845657
544,dr5ru4w,dr5rsgw,0.0058139355111807775
545,dr5ru62,dr5recu,0.04565635762944092
546,dr5ru4p,dr5rudc,0.9412791254607188
547,dr5ru4r,dr5rec9,0.002002986212027957
548,dr5ru63,dr72jpf,0.8679935310489293
549,dr5ru4q,dr5rvys,0.0007245994570795097
550,dr5ru4p,dr5ruep,0.9303233310229114
551,dr5ru60,dr5rvph,0.08066592498991901
552,dr5ru4q,dr5x1pb,1.657909550678585e-09
553,dr5ru60,dr5ry7q,1.8352402316881416e-06
554,dr5ru4x,dr72m2u,0.001526373112289367
555,dr5ru4r,dr5ru73,0.9878930317474941
556,dr5ru63,dr5ru7q,0.9813077467155727
557,dr5ru63,dr5ruv5,0.35211163959207104
558,dr5ru63,dr5rsp1,0.9857673084079128
559,dr5ru69,dr5rsrx,0.5101837766313604
560,dr5ru61,dr5rvq1,2.2733080580476157e-05
561,dr5ru68,dr5rujx,0.8048153229861599
562,dr5ru60,dr5rurv,0.714362429491056
563,dr5ru4w,dr5ruh0,0.9767489368561423
564,dr5ru69,dr72j1k,0.15775868701896983
565,dr5ru4r,dr5ruev,0.5224056196453009
566,dr5ru61,dr5ru73,0.9801541053718333
567,dr5ru69,dr5ru2u,0.9859748372382557
568,dr5ru62,dr5rug1,0.35478378660540655
569,dr5ru69,dr5rude,0.922462286632157
570,dr5ru62,dr5rvr3,0.019804325389376317
571,dr5ru4r,dr5rvj2,0.22085095641907265
572,dr5ru68,dr5ruh7,0.9545704224571468
573,dr5ru4q,dr5rsqn,0.5985336370754732
574,dr5ru61,dr5rud3,0.9180197651110709
575,dr5ru4x,dr5rsn5,0.7364309317009723
576,dr5ru4w,dr5ru7e,0.9745642140582319
577,dr5ru61,dr5rswf,0.6947078524903078
578,dr5ru62,dr5rujp,0.9223705374435116
579,dr5ru68,dr5rugd,0.642982643662178
580,dr5ru4w,dr5rvrk,0.3620063293390163
581,dr5ru68,dr5ru6g,0.9903713155617955
582,dr5ru4q,dr5recd,0.02013959732004425
583,dr5ru62,dr5rvpc,0.05093147025294349
584,dr5ru4x,dr5rs8e,1.3115972669648998e-05
585,dr5ru60,dr72jpy,0.24354647076959585
586,dr5ru4q,dr5rtdp,4.599055376537186e-10
587,dr5ru4x,dr5rsnm,0.21769210873470124
588,dr5ru4n,dr5rege,0.8519528019683106
589,dr5ru62,dr5ruy5,0.6782701263621429
590,dr5ru63,dr5rtnk,0.00015843621910252594
591,dr5ru4x,dr5rez5,0.8462589303443291
592,dr5ru63,dr5rkgn,2.7591771489890586e-09
593,dr5ru4n,dr5r2p9,0.0006950487133497563
594,dr5ru4x,dr72huk,0.10817459764550845
595,dr5ru4q,dr5ruug,0.001399317490775037
596,dr5ru61,dr72j1t,0.01024332016216764
597,dr5ru62,dr5rt5n,0.18242552380635632
598,dr5ru69,dr5rsnp,0.8814517277012485
599,dr5ru69,dr5rvj7,0.6312306626164005
600,dr5ru4q,dr72wcm,3.7266392841865614e-06
601,dr5ru4x,dr5rmmx,0.01098694263059318
602,dr5ru63,dr72jhj,0.01597174585032659
603,dr5ru4q,dr72hud,0.19096531119326726
604,dr5ru62,dr5rv1f,0.08499097230483937
605,dr5ru62,dr72hb9,0.34990781440610474
606,dr5ru4r,dr5rshj,0.2608285374989516
607,dr5ru62,dr72qf9,1.2168269743175356e-05
608,dr5ru60,dr72ppe,2.7151336431215567e-06
609,dr5ru62,dr5rv16,0.012406099514747583
610,dr5ru63,dr5rt59,0.0003163536776881887
611,dr5ru61,dr5rs5v,0.010117362974975624
612,dr5ru4w,dr5ru0c,0.9975273768433652
613,dr5ru61,dr5rvr5,0.07113100166323867
614,dr5ru4x,dr72ru7,0.00033535013046647816
615,dr5ru4x,dr5rj5w,2.2603242979035742e-06
616,dr5ru62,dr5rgcg,0.9241418199787564
617,dr5ru63,dr72jmv,0.02627528158971785
618,dr5ru4q,dr5rt91,0.0024726231566347748
619,dr5ru4r,dr5rsgk,0.0002034269780552065
620,dr5ru61,dr5rvnk,0.5
621,dr5ru68,dr5revx,0.07585818002124356
622,dr5ru69,dr5rsm6,0.3153984996765692
623,dr5ru61,dr5rvp8,0.029312230751356316
624,dr5ru4p,dr5ru4v,0.9770226300899744
625,dr5ru61,dr5rux2,0.004070137715896127
626,dr5ru69,dr5ru0k,0.9933071490757152
627,dr5ru4r,dr5rur6,0.2458567414933472
628,dr5ru63,dr5rjn7,6.918398156656592e-10
629,dr5ru69,dr5rkyf,0.048954683616343295
630,dr5ru4q,dr72hu6,0.004104057465531799
631,dr5ru63,dr5rmpv,0.0025036470593323657
632,dr5ru63,dr5rk6w,1.3007128466476033e-05
633,dr5ru60,dr5rkyk,0.006692850924284856
634,dr5ru69,dr5rz46,0.00012339457598623172
635,dr5ru4n,dr5rvy3,0.11920292202211755
636,dr5ru62,dr5rt4t,7.934175591738977e-05
637,dr5ru60,dr5rutc,0.27388501873922094
638,dr5ru4q,dr5rsp6,0.8654264045343062
639,dr5ru4q,dr72jqp,0.029312230751356316
640,dr5ru60,dr5rt56,0.0003644827925858245
641,dr5ru4r,dr5rqn7,1.1634955370341827e-07
642,dr5ru4q,dr5x2rm,0.004070137715896127
643,dr5ru63,dr5ryj0,8.156667855990457e-06
644,dr5ru4x,dr5rt6r,2.8115352390158657e-05
645,dr5ru68,dr72jjq,0.6681877721681662
646,dr5ru4x,dr5x2d3,5.60279640614594e-09
647,dr5ru63,dr72m2b,0.0035936025814200896
648,dr5ru62,dr72m9y,0.0015011822567369915
649,dr5ru4q,dr5rt5r,0.0005527786369235996
650,dr5ru63,dr5rkuh,0.15665458495553233
651,dr5ru4q,dr5rth8,0.00180269774073863
652,dr5ru61,dr5rvtr,0.0009110511944006454
653,dr5ru61,dr5rs0k,0.0024726231566347748
654,dr5ru4w,dr5ruvh,0.37754066879814546
655,dr5ru69,dr72hf3,0.8175744761936437
656,dr5ru4q,dr5r5xe,5.043474082014517e-07
657,dr5ru60,dr72huu,0.0015912122271586615
658,dr5ru4q,dr5rwtt,0.11920292202211755
659,dr5ru4q,dr5rt4s,8.525782419569191e-07
660,dr5ru69,dr5rxtc,0.022791033291708857
661,dr5ru61,dr5r5b9,2.3700279881172722e-05
662,dr5ru4q,dr5rydc,0.006692850924284856
663,dr5ru63,dr5rtm9,0.11920292202211755
664,dr5ru4n,dr5rynv,0.40131233988754794
665,dr5ru63,dr5rzyp,0.10511251319005437
666,dr5ru4r,dr5rswc,0.41203586477061754
667,dr5ru63,dr5rvbg,0.26567720180846216
668,dr5ru61,dr5xckb,0.009315959345066693
669,dr5ru4p,dr5rmwg,0.0005527786369235996
670,dr5ru63,dr5rxwc,0.0007585573300986741
671,dr5ru62,dr5rkm3,0.0028955898038700795
672,dr5ru62,dr5rmkh,0.001250034472871498
673,dr5ru4p,dr5rvrf,0.001526373112289367
674,dr5ru4r,dr72j5x,0.009708476481474066
675,dr5ru63,dr5ruy5,0.45941488397076496
676,dr5ru60,dr5refj,0.08874689425857107
677,dr5ru63,dr5rusd,0.9160279879489674
678,dr5ru4x,dr5ruvc,0.13833757681446368
679,dr5ru63,dr5rvnw,0.24549098191045465
680,dr5ru62,dr5ru35,0.9923361060753679
681,dr5ru4x,dr5rvn2,0.10500567038124198
682,dr5ru4n,dr5ru2c,0.853000799067446
683,dr5ru69,dr5ruys,0.06063807885605567
684,dr5ru62,dr5ruw3,0.23426647161645753
685,dr5ru4q,dr5rvv2,0.05133579311531627
686,dr5ru4x,dr5rsrv,0.7846639246103301
687,dr5ru61,dr5rezs,0.9828759666842722
688,dr5ru4r,dr5reu1,0.13441192262592655
689,dr5ru60,dr72w48,1.4900987623211535e-06
690,dr5ru62,dr5rvst,4.2692089709348463e-07
691,dr5ru62,dr72hfb,0.5465316309986001
692,dr5ru63,dr72hbb,0.0727631087643751
693,dr5ru4x,dr5regk,0.02540997702873846
694,dr5ru4q,dr5rshp,0.003524645847742482
695,dr5ru63,dr5rsnj,0.8782614243484853
696,dr5ru62,dr5reyx,0.9838031523593116
697,dr5ru4x,dr5ruzq,0.19570883449552584
698,dr5ru63,dr72j0z,0.019236013532841992
699,dr5ru4n,dr72j74,0.27388501873922094
700,dr5ru62,dr5ryjb,0.0030435980150139434
701,dr5ru68,dr72jj0,0.03636578795012064
702,dr5ru4n,dr5ruew,0.6700327828664843
703,dr5ru60,dr5rgfz,0.9823419899724626
704,dr5ru4q,dr72jjd,0.0016246557849206953
705,dr5ru4x,dr5x26z,5.1872667686739035e-05
706,dr5ru4n,dr72jdf,0.1398343274520497
707,dr5ru62,dr5rs7c,0.0768868705201113
708,dr5ru63,dr72hgp,0.17269210408294455
709,dr5ru60,dr5r8g2,0.40934671729911426
710,dr5ru62,dr72j3c,0.7083739910323271
711,dr5ru60,dr5r2p9,0.0005154266469827512
712,dr5ru68,dr5ru2q,0.29594837238283744
713,dr5ru63,dr5rufc,0.5550642161806227
714,dr5ru4q,dr5ru6s,0.9532471949004522
715,dr5ru4x,dr5rudv,0.40664872120187423
716,dr5ru4q,dr5ru7n,0.9396651685444386
717,dr5ru69,dr5rue7,0.9535481749755088
718,dr5ru4x,dr5rvus,0.2307348191321435
719,dr5ru4p,dr5ru2s,0.9653960778716837
720,dr5ru60,dr5rusy,0.21449737216773976
721,dr5ru4q,dr5ru2w,0.622039590039422
722,dr5ru4w,dr5rudg,0.7461784525896862
723,dr5ru4q,dr5ru4t,0.9912314602134765
724,dr5ru4r,dr5rvjv,0.028424523879285114
725,dr5ru60,dr5ru1v,0.9976329713261409
726,dr5ru69,dr5ru3q,0.960634226373087
727,dr5ru63,dr5rs1x,0.014121518513693844
728,dr5ru4r,dr72hbc,0.5112481019468548
729,dr5ru61,dr5ru16,0.9951418240839385
730,dr5ru63,dr5ru4m,0.9958754557095931
731,dr5ru69,dr5ru6r,0.9777289410471763
732,dr5ru4q,dr5rsuv,4.090707305338813e-05
733,dr5ru4n,dr5ruhq,0.2776296352055194
734,dr5ru4p,dr5rsqf,0.9037844582893071
735,dr5ru60,dr5rvpg,0.026669003762084417
736,dr5ru63,dr5refu,0.19667255456245225
737,dr5ru60,dr5ru77,0.9542170393596555
738,dr5ru4x,dr5rsr3,0.6261512708943323
739,dr5ru63,dr5rs7z,0.007858006141361545
740,dr5ru60,dr5rw3k,3.391339188828551e-05
741,dr5ru4x,dr5rknr,0.0031204066412228062
742,dr5ru4n,dr5rsm8,0.49097320312211795
743,dr5ru4p,dr5rvqb,0.560124332099995
744,dr5ru4q,dr5regw,0.9241418199787564
745,dr5ru4x,dr72jpu,0.1480471980316895
746,dr5ru4q,dr72h2j,0.6234380125506809
747,dr5ru4n,dr72j0z,0.12776866764528202
748,dr5ru4q,dr5rknt,0.0005762841035423356
749,dr5ru4r,dr5rthg,8.022817569074936e-05
750,dr5ru61,dr5ru0r,0.9929121624176169
751,dr5ru4x,dr5rvp6,0.14582755161353342
752,dr5ru4n,dr5ru20,0.9519585966180604
753,dr5ru4q,dr5ruwd,0.08058870983586956
754,dr5ru63,dr72j04,0.0002817618159579087
755,dr5ru60,dr5ruxw,0.0570247014210931
756,dr5ru4x,dr5ruvd,0.32465597590589274
757,dr5ru4r,dr5ruu4,0.22657060324242748
758,dr5ru63,dr5rv68,0.005008156448481801
759,dr5ru4q,dr5ruzr,0.034770012007409055
760,dr5ru62,dr5rt5u,2.144494842091395e-05
761,dr5ru4x,dr72m2p,0.0007096703991005882
762,dr5ru4w,dr5rsus,0.07585818002124356
763,dr5ru60,dr5rsj0,0.7954886871866435
764,dr5ru4r,dr5rvj3,0.04464531335774062
765,dr5ru4q,dr5rs4c,0.04043956481800325
766,dr5ru4p,dr72j0g,0.18242552380635632
767,dr5ru4p,dr5rw7f,0.05869017499209116
768,dr5ru4x,dr5rt4u,0.00022764397334090405
769,dr5ru62,dr5rv10,0.3983128198171433
770,dr5ru4q,dr5ruxw,0.02502589067817906
771,dr5ru4w,dr5rsju,0.1339278883240736
772,dr5ru4n,dr5ruhk,0.9723251623837473
773,dr5ru60,dr5rs79,0.010601401099395055
774,dr5ru68,dr5rue3,0.3969821321091051
775,dr5ru4n,dr5ru2p,0.9776986778346823
776,dr5ru60,dr5ru62,0.08091346721546537
777,dr5ru4w,dr5rsre,0.9525741268224333
778,dr5ru4x,dr5rsr0,0.20672317506335267
779,dr5ru4q,dr72r22,4.5397868702434395e-05
780,dr5ru4q,dr72j6b,0.34111410441284207
781,dr5ru4x,dr72hud,0.050730440629146466
782,dr5ru63,dr5x23p,2.7894680920908113e-10
783,dr5ru69,dr5rs7u,0.6224593312018546
784,dr5ru4x,dr5rkj4,0.004070137715896127
785,dr5ru69,dr5regv,0.5566995124363083
786,dr5ru4q,dr5rkr8,0.04742587317756679
787,dr5ru69,dr5rsqg,0.8652414345163206
788,dr5ru69,dr5rsqk,0.7310585786300049
789,dr5ru4x,dr5rtpr,0.004070137715896127
790,dr5ru60,dr5rv0x,0.0005527786369235996
791,dr5ru4r,dr5rzuv,0.006692850924284856
792,dr5ru4n,dr5ru4y,0.9965525486984365
793,dr5ru4x,dr5rkmn,1.940423135840849e-05
794,dr5ru69,dr72j3d,0.04818452236170757
795,dr5ru63,dr5ryhd,3.746691013595471e-07
796,dr5ru4x,dr72m7m,0.21463288358748825
797,dr5ru4x,dr72jre,0.0025775544545735113
798,dr5ru4q,dr5rmz7,0.006692850924284856
799,dr5ru63,dr72qx6,0.029312230751356316
800,dr5ru60,dr5ruus,0.382448924061555
801,dr5ru60,dr72xjf,0.017986209962091555
802,dr5ru62,dr5rs39,0.0015011822567369915
803,dr5ru4x,dr5rht0,0.0005527786369235996
804,dr5ru63,dr5rz7f,6.96225625013837e-06
805,dr5ru61,dr5rkt1,0.2805638066528299
806,dr5ru63,dr72j6t,0.006637677583015463
807,dr5ru61,dr5x0zs,3.913196069806291e-12
808,dr5ru4x,dr5r801,0.001336095591865099
809,dr5ru4n,dr5rktg,0.0031991473996757836
810,dr5ru4q,dr5rt0r,0.00010532722069548533
811,dr5ru61,dr72m6p,0.11920292202211755
812,dr5ru4x,dr5rtph,0.0007842485527910259
813,dr5ru60,dr5rt7e,0.01258605367824721
814,dr5ru62,dr5rkz3,0.00033535013046647816
815,dr5ru4w,dr5rk6t,0.004070137715896127
816,dr5ru4r,dr5rzjq,1.522997951276035e-08
817,dr5ru63,dr72pw2,3.3982678079468468e-09
818,dr5ru69,dr5rh45,5.242885663363464e-22
819,dr5ru4r,dr5rvjb,0.004804752887159513
820,dr5ru60,dr72w43,0.04742587317756679
821,dr5ru4n,dr72jcc,9.218078528209647e-05
822,dr5ru4x,dr5rz7f,2.3211643150508486e-05
823,dr5ru4q,dr5rmsm,1.2899187506092856e-05
824,dr5ru4r,dr5rsj0,0.028958652866549556
825,dr5ru4p,dr5rvq0,0.0009110511944006454
826,dr5ru61,dr5rsq2,0.6224593312018546
827,dr5ru4x,dr5rv6y,1.9039802832864523e-17
828,dr5ru60,dr5rk4j,0.02533270322687172
829,dr5ru60,dr5rjtg,1.2122978357015258e-10
830,dr5ru62,dr72xje,0.0181339919332169
831,dr5ru60,dr5rk7k,0.00033535013046647816
832,dr5ru4w,dr72huj,0.11920292202211755
833,dr5ru68,dr72jnd,8.042673182837093e-07
834,dr5ru68,dr5ruyu,0.6066693561082115
835,dr5ru4r,dr5ruqq,0.7310585786300049
836,dr5ru4x,dr5xc8q,0.004242574785247187
837,dr5ru4q,dr5rk9f,0.00047979742267952144
838,dr5ru62,dr5reke,0.00011934970341799829
839,dr5ru4x,dr72w59,0.00021208033080839957
840,dr5ru4p,dr5rkwu,0.0008594712579349954
841,dr5ru4q,dr5xwqk,1.1628233028868813e-10
842,dr5ru62,dr72r1h,0.0025990677623233495
843,dr5ru61,dr5rkxw,0.6513548646660542
844,dr5ru60,dr5rvgb,0.03203604008649211
845,dr5ru4n,dr5rk97,4.073698844812707e-05
846,dr5ru63,dr5ruem,0.682300760610192
847,dr5ru4x,dr72h94,0.09616120660522853
848,dr5ru63,dr5ruwd,0.4220860726074965
849,dr5ru62,dr5reer,0.3907089084415815
850,dr5ru63,dr5ruqj,0.9637071484851453
851,dr5ru63,dr5rsjq,0.5396388647847539
852,dr5ru62,dr72r40,0.0038086420144709744
853,dr5ru63,dr5rkqv,0.0021853107827772087
854,dr5ru4q,dr72j23,0.06321966969274635
855,dr5ru62,dr5ru47,0.9801596942659225
856,dr5ru4r,dr5ruh0,0.9467496491566681
857,dr5ru4x,dr72j2u,0.06933981102533947
858,dr5ru68,dr5ruvq,0.3235510666515202
859,dr5ru62,dr5ruyp,0.09087230339198712
860,dr5ru61,dr5reup,0.8303676764370919
861,dr5ru69,dr72j7n,0.7211151780228632
862,dr5ru4x,dr5rkz3,0.0011218354595763126
863,dr5ru4r,dr5rks8,8.30625682889739e-05
864,dr5ru4r,dr72jre,0.02117911045506769
865,dr5ru63,dr5revh,0.7231218051243898
866,dr5ru4n,dr5recf,0.003924177265057968
867,dr5ru4w,dr5ru3z,0.8150755331627056
868,dr5ru4r,dr5r5kg,0.004725712602395482
869,dr5ru61,dr5x0yg,1.2139052931860213e-06
870,dr5ru68,dr5rvjd,0.11127553982242744
871,dr5ru4r,dr5rsjb,0.7102640202279998
872,dr5ru4n,dr72h80,0.5560138905446199
873,dr5ru62,dr5rjvz,0.00018561196077542634
874,dr5ru4q,dr5rsng,0.7016783895606254
875,dr5ru4q,dr5reuh,0.1351628815037311
876,dr5ru4w,dr5rmqp,3.940152373359606e-05
877,dr5ru63,dr72my9,0.05511367979633085
878,dr5ru4p,dr72m20,1.2685985394447983e-05
879,dr5ru63,dr5rsns,0.9382864474393244
880,dr5ru4q,dr5rvnr,0.01647264306574207
881,dr5ru63,dr5ruee,0.8848528542745826
882,dr5ru60,dr5ru3j,0.9745241333931318
883,dr5ru4r,dr5rezu,0.7301213018340492
884,dr5ru60,dr5rsnf,0.9593417853723876
885,dr5ru4r,dr5ru0p,0.8479677583778258
886,dr5ru61,dr5rsnb,0.9717197775689983
887,dr5ru61,dr5ruwu,0.3439290994492423
888,dr5ru4w,dr5rugb,0.08291886607693844
889,dr5ru4x,dr5ru0s,0.9660745021201189
890,dr5ru61,dr5rsjv,0.7949070510096825
891,dr5ru61,dr5recb,0.1339278883240736
892,dr5ru61,dr5rsn9,0.9285471476522689
893,dr5ru4r,dr5rshd,0.00702301306136091
894,dr5ru4r,dr5ru7j,0.870279396591514
895,dr5ru4p,dr5rt71,0.005624404064552276
896,dr5ru4x,dr5runp,0.9573109243334545
897,dr5ru4q,dr72j06,0.0717628288241709
898,dr5ru4n,dr5rueg,0.5415704832167999
899,dr5ru4r,dr5x0zs,2.7750831652298882e-08
900,dr5ru4w,dr5rt7t,0.021527391055761343
901,dr5ru4q,dr5ruhm,0.6878313305828404
902,dr5ru4q,dr72msg,0.02502589067817906
903,dr5ru4x,dr72j5k,0.10936709979283217
904,dr5ru4w,dr5rsj9,0.18118592442207915
905,dr5ru69,dr72mky,0.017986209962091555
906,dr5ru4q,dr5rvrd,0.0017128930351732765
907,dr5ru4n,dr5rspz,0.8663480405912231
908,dr5ru62,dr5rmjy,0.056875515963197225
909,dr5ru4n,dr5x0yg,7.491555065796025e-15
910,dr5ru61,dr5ru2j,0.9690129419681154
911,dr5ru4w,dr5ruqm,0.48750260351578967
912,dr5ru60,dr5ruv5,0.11666020730504405
913,dr5ru63,dr5rt4f,0.008744429222501742
914,dr5ru4q,dr5ruyq,0.19769592313010265
915,dr5ru4q,dr5rvuf,0.0007974183828285458
916,dr5ru60,dr5rumz,0.496969734071117
917,dr5ru63,dr72hu8,0.0009110511944006454
918,dr5ru4w,dr72mwn,0.0015011822567369915
919,dr5ru62,dr5rzjw,1.1834917576213892e-05
920,dr5ru60,dr5r5sb,0.00012339457598623172
921,dr5ru61,dr5reep,0.3061175614512563
922,dr5ru63,dr72mby,0.0017437013309547797
923,dr5ru61,dr5rvjg,0.1618141137625953
924,dr5ru4w,dr5rkkq,0.0027093504458134765
925,dr5ru4x,dr5rs5z,0.0052418073439634595
926,dr5ru62,dr72mkq,0.0002815271783268763
927,dr5ru4q,dr5ru83,0.7912997405987602
928,dr5ru60,dr5rujv,0.8008581836959252
929,dr5ru62,dr5rtnu,0.638955440222641
930,dr5ru61,dr72r1y,0.0005527786369235996
931,dr5ru68,dr5ruvg,0.32629290054547866
932,dr5ru4x,dr72w4b,0.11920292202211755
933,dr5ru60,dr5rzgg,0.0015011822567369915
934,dr5ru4n,dr5rvre,0.11920292202211755
935,dr5ru62,dr5rjnd,4.5397868702434395e-05
936,dr5ru4r,dr5rgfm,0.9785310422504259
937,dr5ru69,dr5ruyp,0.22126093302550318
938,dr5ru63,dr5rens,0.6224593312018546
939,dr5ru62,dr5rkrs,0.0009110511944006454
940,dr5ru62,dr5ruqv,0.5966838509003568
941,dr5ru62,dr5rs36,3.059022269256247e-07
942,dr5ru68,dr5rsqn,0.7310585786300049
943,dr5ru4r,dr72hg8,0.18242552380635632
944,dr5ru60,dr5rwzt,8.315280276641321e-07
945,dr5ru61,dr72m8n,0.012953727530695859
946,dr5ru4x,dr72me0,0.0018585263937107098
947,dr5ru4x,dr5rmqq,1.1538400291704498e-07
948,dr5ru4q,dr5rkw1,6.144174602214718e-06
949,dr5ru68,dr5ruut,0.11237910934135678
950,dr5ru63,dr5rtm3,0.006692850924284856
951,dr5ru62,dr5rsgj,0.18242552380635632
952,dr5ru4x,dr72jq6,0.006692850924284856
953,dr5ru4x,dr72w3c,0.04742587317756679
954,dr5ru4x,dr5rkd9,4.706004211764365e-06
955,dr5ru69,dr5rst0,0.43509059211776746
956,dr5ru63,dr5rrtm,0.009393184442909345
957,dr5ru4w,dr5rst9,0.26405460607285147
958,dr5ru4q,dr72mbw,0.004725712602395482
959,dr5ru4q,dr5rmhb,0.008061991528271641
960,dr5ru4x,dr5rsfv,0.017406815931996174
961,dr5ru63,dr5rqp2,0.004070137715896127
962,dr5ru63,dr5rzuw,0.017986209962091555
963,dr5ru61,dr5ruht,0.8175744761936437
964,dr5ru68,dr5rth6,0.006637677583015463
965,dr5ru61,dr5rspg,0.992608458655718
966,dr5ru4x,dr72w3p,4.5397868702434395e-05
967,dr5ru4q,dr5rhvr,0.0005527786369235996
968,dr5ru4x,dr5rkbx,0.0274737338991754
969,dr5ru4x,dr5rvey,0.8519528019683106
970,dr5ru4n,dr5rs3d,0.00047979742267952144
971,dr5ru61,dr5rgfk,0.015392945177970293
972,dr5ru4r,dr5rsjx,0.05079736691139368
973,dr5ru4x,dr72e23,0.07585818002124356
974,dr5ru4x,dr5rxps,0.04742587317756679
975,dr5ru4n,dr5rum2,0.9626731126558705
976,dr5ru4q,dr5rydt,6.825602910446288e-08
977,dr5ru4x,dr5rk4n,4.258170607199225e-06
978,dr5ru4x,dr5rvsh,0.006692850924284856
979,dr5ru69,dr5rux5,0.16993174003636521
980,dr5ru62,dr72jvd,0.00014821970416571513
981,dr5ru62,dr5ru6h,0.22270013882530884
982,dr5ru4r,dr5rz7f,2.5030690434719077e-10
983,dr5ru4q,dr5x2em,3.7266392841865614e-06
984,dr5ru63,dr72m91,0.01098694263059318
985,dr5ru4n,dr5r7bw,7.484622751061124e-05
986,dr5ru4x,dr5rvfp,0.07585818002124356
987,dr5ru4x,dr72jrj,0.0009110511944006454
988,dr5ru4x,dr5rkxw,0.00012339457598623172
989,dr5ru62,dr5rvm1,0.01098694263059318
990,dr5ru60,dr5rkss,4.5397868702434395e-05
991,dr5ru60,dr5rkv6,0.004070137715896127
992,dr5ru62,dr5x35c,3.288749065460498e-06
993,dr5ru61,dr5x0xj,1.3467412461741355e-12
994,dr5ru4x,dr5rvct,0.0024726231566347748
995,dr5ru4r,dr5rsqe,0.6970592839654072
996,dr5ru4x,dr72jdc,0.14083967814343798
997,dr5ru63,dr5rxjw,0.0012604817663623307
998,dr5ru62,dr7800v,0.05643015735430652
999,dr5ru61,dr72jp7,0.048954683616343295
1000,dr5ru4n,dr5reu6,0.8717662624074808
1001,dr5ru4q,dr5rs37,0.07469801285795732
1002,dr5ru63,dr5rmfj,3.1726284388601746e-05
1003,dr5ru60,dr72jh8,0.0034189397258484315
1004,dr5ru63,dr5ru7m,0.9599026195010295
1005,dr5ru60,dr5reyj,0.9475020786627305
1006,dr5ru61,dr5r53u,0.007092027859389847
1007,dr5ru69,dr5ru83,0.9565091898073249
1008,dr5ru63,dr5ru9x,0.5939555576684729
1009,dr5ru63,dr72jqt,0.0006570564608860274
1010,dr5ru4x,dr5rm14,4.6160805063297174e-05
1011,dr5ru63,dr5rumr,0.7985003967220274
1012,dr5ru4x,dr72m7k,0.0193797165490696
1013,dr5ru4q,dr72jqu,0.03823569176595816
1014,dr5ru4x,dr5ru4z,0.9964791045373128
1015,dr5ru63,dr5rvjh,0.00661140069774466
1016,dr5ru4r,dr5rsnm,0.21897207973817442
1017,dr5ru69,dr5ru94,0.9530735730539833
1018,dr5ru69,dr5ru2n,0.9598241818798069
1019,dr5ru60,dr5rgfw,0.9777360181291929
1020,dr5ru63,dr72j3x,0.03027569198695046
1021,dr5ru4x,dr72nh9,0.033546057907120154
1022,dr5ru4x,dr5rsp5,0.2732226119020941
1023,dr5ru62,dr5rujk,0.21074267889983986
1024,dr5ru4x,dr72m1p,0.17328820592932656
1025,dr5ru4x,dr5rvn8,0.2746590896024897
1026,dr5ru4q,dr5rswc,0.4039848066734835
1027,dr5ru4r,dr72j7m,0.19257984354865149
1028,dr5ru4n,dr5rspd,0.8276053378639998
1029,dr5ru4x,dr5rvnh,0.2276432812004577
1030,dr5ru4p,dr72j07,0.49583342978127154
1031,dr5ru62,dr5rsmq,0.4411079611102073
1032,dr5ru62,dr5regt,0.655365426193563
1033,dr5ru68,dr5x1p1,8.759183470848966e-11
1034,dr5ru4n,dr5rvrg,0.05977365900318975
1035,dr5ru4q,dr72h9h,0.35444961954509663
1036,dr5ru68,dr72h80,0.32373348160833465
1037,dr5ru60,dr5ru9c,0.8370524459645498
1038,dr5ru4r,dr5rs71,0.04175303741758194
1039,dr5ru62,dr5ru63,0.8753860514988188
1040,dr5ru4r,dr5ru2e,0.912649932437283
1041,dr5ru68,dr5ru2s,0.9590180345639002
1042,dr5ru61,dr5rut1,0.45622348518293165
1043,dr5ru63,dr5rusf,0.6458863715957548
1044,dr5ru4x,dr5rv5p,1.5040789671624316e-08
1045,dr5ru4x,dr5rukc,0.9524484782225694
1046,dr5ru4x,dr5rvrb,0.18888190727898782
1047,dr5ru62,dr5rsqk,0.7179118104992548
1048,dr5ru63,dr5rumc,0.4956522834957676
1049,dr5ru4p,dr5ru50,0.7670390137083944
1050,dr5ru62,dr5rsnz,0.9527151043856221
1051,dr5ru4x,dr5ru23,0.6376086526219249
1052,dr5ru4r,dr5ruug,0.007062747491445462
1053,dr5ru4p,dr5ru25,0.9263748082341353
1054,dr5ru4q,dr5rumq,0.9323482596104354
